569,COF^F,Capital One Financial Corporation,US,stock,100
570,COF^P,Capital One Financial Corporation,US,stock,100
571,CSU,Capital Senior Living Corporation,US,stock,100
572,BXMT,Capital Trust,,,100
573,CLA,Capitala Finance Corp.,US,stock,100
574,CMO,Capstead Mortgage Corporation,US,stock,100
575,CMO^E,Capstead Mortgage Corporation,US,stock,100
576,CRR,Carbo Ceramics,,,100
577,CAH,Cardinal Health,,,100
578,CCP,Care Capital Properties,,,100
579,CRCM,Care.com,,,100
580,CSL,Carlisle Companies Incorporated,US,stock,100
581,KMX,CarMax Inc,US,stock,100
582,CCL,Carnival Corporation,US,stock,100
583,CUK,Carnival Corporation,US,stock,100
584,CRS,Carpenter Technology Corporation,US,stock,100
585,CSV,Carriage Services,,,100
586,CRI,Carter&#39;s,,,100
587,CSH,Cash America International,,,100
588,CAS,Castle (A.M.) & Co.,US,stock,100
589,CSLT,Castlight Health,,,100
590,CTLT,Catalent,,,100
591,CTT,CatchMark Timber Trust,,,100
592,CAT,Caterpillar,,,100
593,CATO,Cato Corporation (The),US,stock,100
594,CBZ,CBIZ,,,100
595,CBL,CBL & Associates Properties,,,100
596,CBL^D,CBL & Associates Properties,,,100
597,CBL^E,CBL & Associates Properties,,,100
598,CBO,CBO (Listing Market - NYSE - Networks A/E),US,stock,100
599,IGR,CBRE Clarion Global Real Estate Income Fund,US,stock,100
600,CBG,CBRE Group,,,100
601,CBS,CBS Corporation,US,stock,100
602,CBS.A,CBS Corporation,US,stock,100
603,CBX,CBX (Listing Market NYSE Networks AE,US,stock,100
604,CDI,CDI Corporation,US,stock,100
605,CEB,CEB Inc.,US,stock,100
606,FUN,Cedar Fair,,,100
607,CDR,Cedar Realty Trust,,,100
608,CDR^B,Cedar Realty Trust,,,100
609,CGI,Celadon Group,,,100
610,CE,Celanese Corporation,US,stock,100
611,CLS,Celestica,,,100
612,CEL,Cellcom Israel,,,100
613,CPAC,Cementos Pacasmayo S.A.A.,US,stock,100
614,CX,Cemex S.A.B. de C.V.,US,stock,100
615,CNCO,Cencosud S.A.,US,stock,100
616,CVE,Cenovus Energy Inc,US,stock,100
617,CNC,Centene Corporation,US,stock,100
618,CEN,Center Coast MLP & Infrastructure Fund,US,stock,100
619,CNP,CenterPoint Energy,,,100
620,EBR,Centrais Electricas Brasileiras SA,US,stock,100
621,EBR.B,Centrais Electricas Brasileiras SA,US,stock,100
622,CEE,Central Europe,,,100
623,CCS,Century Communities,,,100
624,CTL,CenturyLink,,,100
625,CVO,Cenveo Inc,US,stock,100
626,CF,CF Industries Holdings,,,100
627,CGG,CGG,US,stock,100
628,GIB,CGI Group,,,100
629,ECOM          ,ChannelAdvisor Corporation,US,stock,100
630,CRL,Charles River Laboratories International,,,100
631,CLDT,Chatham Lodging Trust (REIT),US,stock,100
632,HELI,CHC Group Ltd.,US,stock,100
633,CKP,Checkpoint Systms,,,100
634,CMCM,Cheetah Mobile Inc.,US,stock,100
635,CHGG,Chegg,,,100
636,CHE,Chemed Corp.,US,stock,100
637,CC,Chemours Company (The),US,stock,100
638,CHMT,Chemtura Corp.,US,stock,100
639,CHMI,Cherry Hill Mortgage Investment Corporation,US,stock,100
640,CHK,Chesapeake Energy Corporation,US,stock,100
641,CHK^D,Chesapeake Energy Corporation,US,stock,100
642,CHKR,Chesapeake Granite Wash Trust,US,stock,100
643,CHSP,Chesapeake Lodging Trust,US,stock,100
644,CHSP^A,Chesapeake Lodging Trust,US,stock,100
645,CPK,Chesapeake Utilities Corporation,US,stock,100
646,CVX,Chevron Corporation,US,stock,100
647,CBI,Chicago Bridge & Iron Company N.V.,US,stock,100
648,CHS,Chico&#39;s FAS,,,100
649,CIM,Chimera Investment Corporation,US,stock,100
650,CO,China Cord Blood Corporation,US,stock,100
651,STV,China Digital TV Holding Co.,,,100
652,DL,China Distance Education Holdings Limited,US,stock,100
653,CEA,China Eastern Airlines Corporation Ltd.,US,stock,100
654,CHN,China Fund,,,100
655,CGA,China Green Agriculture,,,100
656,LFC,China Life Insurance Company Limited,US,stock,100
657,MY,China Ming Yang Wind Power Group Limited,US,stock,100
658,CHL,China Mobile (Hong Kong) Ltd.,US,stock,100
659,NPD,China Nepstar Chain Drugstore Ltd,US,stock,100
660,BORN,China New Borun Corporation,US,stock,100
661,SNP,China Petroleum & Chemical Corporation,US,stock,100
662,ZNH,China Southern Airlines Company Limited,US,stock,100
663,CHA,China Telecom Corp Ltd,US,stock,100
664,CHU,China Unicom (Hong Kong) Ltd,US,stock,100
665,XNY,China Xiniya Fashion Limited,US,stock,100
666,CYD,China Yuchai International Limited,US,stock,100
667,ZX,China Zenix Auto International Limited,US,stock,100
668,CMG,Chipotle Mexican Grill,,,100
669,CHH,Choice Hotels International,,,100
670,CBK,Christopher & Banks Corporation,US,stock,100
671,CHT,Chunghwa Telecom Co.,,,100
672,CHD,Church & Dwight Company,,,100
673,CBR,Ciber,,,100
674,CIEN,Ciena Corporation,US,stock,100
675,CI,Cigna Corporation,US,stock,100
676,XEC,Cimarex Energy Co,US,stock,100
677,CBB,Cincinnati Bell Inc,US,stock,100
678,CBB^B,Cincinnati Bell Inc,US,stock,100
679,CNK,Cinemark Holdings Inc,US,stock,100
680,CINR,Ciner Resources LP,US,stock,100
681,CIR,CIRCOR International,,,100
682,CIT,CIT Group Inc (DEL),US,stock,100
683,BLW,Citigroup Inc.,US,stock,100
684,C,Citigroup Inc.,US,stock,100
685,C.PRK,Citigroup Inc.,US,stock,100
686,C.PRL,Citigroup Inc.,US,stock,100
687,C.PRN,Citigroup Inc.,US,stock,100
688,C.WS.A,Citigroup Inc.,US,stock,100
689,C^C,Citigroup Inc.,US,stock,100
690,C^J,Citigroup Inc.,US,stock,100
691,C^K,Citigroup Inc.,US,stock,100
692,C^L,Citigroup Inc.,US,stock,100
693,C^N,Citigroup Inc.,US,stock,100
694,C^P,Citigroup Inc.,US,stock,100
695,CFG,Citizens Financial Group,,,100
696,CIA,Citizens,,,100
697,CIO,City Office REIT,,,100
698,CVEO,Civeo Corporation,US,stock,100
699,CIVI,Civitas Solutions,,,100
700,CLC,CLARCOR Inc.,US,stock,100
701,CWEI,Clayton Williams Energy,,,100
702,CLH,Clean Harbors,,,100
703,CCO,Clear Channel Outdoor Holdings,,,100
704,CBA           ,ClearBridge American Energy MLP Fund Inc.,US,stock,100
705,CEM,ClearBridge Energy MLP Fund Inc.,US,stock,100
706,EMO,ClearBridge Energy MLP Opportunity Fund Inc.,US,stock,100
707,CTR,ClearBridge Energy MLP Total Return Fund Inc.,US,stock,100
708,CLW,Clearwater Paper Corporation,US,stock,100
709,CNL,Cleco Corporation,US,stock,100
710,CLF,Cliffs Natural Resources Inc.,US,stock,100
711,CLV,Cliffs Natural Resources Inc.,US,stock,100
712,CLX,Clorox Company (The),US,stock,100
713,CLD,Cloud Peak Energy Inc,US,stock,100
714,MYCC,ClubCorp Holdings,,,100
715,CMS,CMS Energy Corporation,US,stock,100
716,CMS^B,CMS Energy Corporation,US,stock,100
717,CNA,CNA Financial Corporation,US,stock,100
718,CNHI,CNH Industrial N.V.,US,stock,100
719,CNO,CNO Financial Group,,,100
720,CEO,CNOOC Limited,US,stock,100
721,CNXC,CNX Coal Resources LP,US,stock,100
722,COH,Coach,,,100
723,CIE,Cobalt International Energy,,,100
724,KOF,Coca Cola Femsa S.A.B. de C.V.,US,stock,100
725,KO,Coca-Cola Company (The),US,stock,100
726,CCE,Coca-Cola Enterprises,,,100
727,CDE,Coeur Mining,,,100
728,FOF,Cohen & Steers Closed-End Opportunity Fund,,,100
729,INB,Cohen & Steers Global Income Builder,,,100
730,UTF,Cohen & Steers Infrastructure Fund,,,100
731,LDP,Cohen & Steers Limited Duration Preferred and Income Fund,,,100
732,MIE,Cohen & Steers MLP Income and Energy Opportunity Fund,,,100
733,RQI,Cohen & Steers Quality Income Realty Fund Inc,US,stock,100
734,RNP,Cohen & Steers Reit and Preferred Income Fund Inc,US,stock,100
735,PSF,Cohen & Steers Select Preferred and Income Fund,,,100
736,RFI,Cohen & Steers Total Return Realty Fund,,,100
737,CNS,Cohn & Steers Inc,US,stock,100
738,CFX,Colfax Corporation,US,stock,100
739,CL,Colgate-Palmolive Company,US,stock,100
740,CXE,Colonial High Income Municipal Trust,US,stock,100
741,CIF,Colonial Intermediate High Income Fund,US,stock,100
742,CXH,Colonial Investment Grade Municipal Trust,US,stock,100
743,CMU,Colonial Municipal Income Trust,US,stock,100
744,CLNY,Colony Capital,,,100
745,CLNY^A,Colony Capital,,,100
746,CLNY^B,Colony Capital,,,100
747,CLNY^C,Colony Capital,,,100
748,SFR,Colony Starwood Homes,US,stock,100
749,CPGX,Columbia Pipeline Group,,,100
750,CPPL,Columbia Pipeline Partners LP,US,stock,100
751,CXP,Columbia Property Trust,,,100
752,STK,Columbia Seligman Premium Technology Growth Fund,,,100
753,CCV,Comcast Corporation,US,stock,100
754,CCZ,Comcast Corporation,US,stock,100
755,CMA,Comerica Incorporated,US,stock,100
756,CMA.WS,Comerica Incorporated,US,stock,100
757,FIX,Comfort Systems USA,,,100
758,CMC,Commercial Metals Company,US,stock,100
759,CBU,Community Bank System,,,100
760,CYH,Community Health Systems,,,100
761,CHCT,Community Healthcare Trust Incorporated,US,stock,100
762,CIG,Comp En De Mn Cemig ADS,US,stock,100
763,CIG.C,Comp En De Mn Cemig ADS,US,stock,100
764,CBD,Companhia Brasileira de Distribuicao,US,stock,100
765,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,US,stock,100
766,ELP,Companhia Paranaense de Energia (COPEL),US,stock,100
767,CCU,Compania Cervecerias Unidas,,,100
768,CODI,Compass Diversified Holdings,US,stock,100
769,CMP,Compass Minerals International,,,100
770,CSC,Computer Sciences Corporation,US,stock,100
771,CRK,Comstock Resources,,,100
772,CAG,ConAgra Foods,,,100
773,CXO,Concho Resources Inc.,US,stock,100
774,CCM,Concord Medical Services Holdings Limited,US,stock,100
775,CNNX,Cone Midstream Partners LP,US,stock,100
776,COP,ConocoPhillips,US,stock,100
777,CNX,CONSOL Energy Inc.,US,stock,100
778,ED,Consolidated Edison Inc,US,stock,100
779,STZ,Constellation Brands Inc,US,stock,100
780,STZ.B,Constellation Brands Inc,US,stock,100
781,CSTM,Constellium N.V.,US,stock,100
782,TCS,Container Store (The),US,stock,100
783,CBPX,Continental Building Products,,,100
784,CLR,Continental Resources,,,100
785,VLRS,Controladora Vuela Compania de Aviacion,,,100
786,CVG,Convergys Corporation,US,stock,100
787,COO,Cooper Companies,,,100
788,CTB,Cooper Tire & Rubber Company,US,stock,100
789,CPS,Cooper-Standard Holdings Inc.,US,stock,100
790,CPA,Copa Holdings,,,100
791,CLB,Core Laboratories N.V.,US,stock,100
792,CLGX,CoreLogic,,,100
793,CORR,CorEnergy Infrastructure Trust,,,100
794,CORR^A,CorEnergy Infrastructure Trust,,,100
795,COR,CoreSite Realty Corporation,US,stock,100
796,COR^A,CoreSite Realty Corporation,US,stock,100
797,GLW,Corning Incorporated,US,stock,100
798,BCA,Corpbanca,US,stock,100
799,GYC,Corporate Asset Backed Corp CABCO,US,stock,100
800,OFC,Corporate Office Properties Trust,US,stock,100
801,OFC^L,Corporate Office Properties Trust,US,stock,100
802,CXW,Corrections Corporation of America,US,stock,100
803,CZZ,Cosan Limited,US,stock,100
804,CMRE,Costamare Inc.,US,stock,100
805,CMRE^B,Costamare Inc.,US,stock,100
806,CMRE^C,Costamare Inc.,US,stock,100
807,CMRE^D,Costamare Inc.,US,stock,100
808,COT,Cott Corporation,US,stock,100
809,COTY,Coty Inc.,US,stock,100
810,CCSC,Country Style Cooking Restaurant Chain Co.,,,100
811,CFC^A,Countrywide Financial Corporation,US,stock,100
812,CFC^B,Countrywide Financial Corporation,US,stock,100
813,CUZ,Cousins Properties Incorporated,US,stock,100
814,CVA,Covanta Holding Corporation,US,stock,100
815,CPF,CPB Inc.,US,stock,100
816,CPL,CPFL Energia S.A.,US,stock,100
817,CR,Crane Company,US,stock,100
818,CRD.A,Crawford & Company,US,stock,100
819,CRD.B,Crawford & Company,US,stock,100
820,BAP,Credicorp Ltd.,US,stock,100
821,CS,Credit Suisse Group,US,stock,100
822,CPG,Crescent Point Energy Corporation,US,stock,100
823,CEQP,Crestwood Equity Partners LP,US,stock,100
824,CRH,CRH PLC,US,stock,100
825,CRT,Cross Timbers Royalty Trust,US,stock,100
826,CAPL,CrossAmerica Partners LP,US,stock,100
827,CCI,Crown Castle International Corporation,US,stock,100
828,CCI^A,Crown Castle International Corporation,US,stock,100
829,CCK,Crown Holdings,,,100
830,CRY,CryoLife,,,100
831,CSRA,CSRA Inc.,US,stock,100
832,CSS,CSS Industries,,,100
833,CST,CST Brands,,,100
834,CTS,CTS Corporation,US,stock,100
835,CUBE,CubeSmart,US,stock,100
836,CUBE^A,CubeSmart,US,stock,100
837,CUB,Cubic Corporation,US,stock,100
838,CFR,Cullen/Frost Bankers,,,100
839,CFR^A,Cullen/Frost Bankers,,,100
840,CFI,Culp,,,100
841,CMI,Cummins Inc.,US,stock,100
842,CW,Curtiss-Wright Corporation,US,stock,100
843,SRF,Cushing Energy Income Fund (The),US,stock,100
844,SZC,Cushing Renaissance Fund (The),US,stock,100
845,CUBI,Customers Bancorp,,,100
846,CUBI^C,Customers Bancorp,,,100
847,CUBS,Customers Bancorp,,,100
848,CSI,Cutwater Select Income Fund,US,stock,100
849,CVT,CVENT,,,100
850,CVI,CVR Energy Inc.,US,stock,100
851,UAN,CVR Partners,,,100
852,CVRR,CVR Refining,,,100
853,CVS,CVS Health Corporation,US,stock,100
854,CELP,Cypress Energy Partners,,,100
855,CYS,CYS Investments,,,100
856,CYS^A,CYS Investments,,,100
857,CYS^B,CYS Investments,,,100
858,DHI,D.R. Horton,,,100
859,CB,D/B/A Chubb Limited New,US,stock,100
860,DAN,Dana Holding Corporation,US,stock,100
861,DHR,Danaher Corporation,US,stock,100
862,DAC,Danaos Corporation,US,stock,100
863,DQ,DAQO New Energy Corp.,US,stock,100
864,DRI,Darden Restaurants,,,100
865,DAR,Darling Ingredients Inc.,US,stock,100
866,DVA,DaVita healthCare Partners Inc.,US,stock,100
867,DPM,DCP Midstream Partners,,,100
868,DCT,DCT Industrial Trust Inc,US,stock,100
869,DDR,DDR Corp.,US,stock,100
870,DDR^J,DDR Corp.,US,stock,100
871,DDR^K,DDR Corp.,US,stock,100
872,DF,Dean Foods Company,US,stock,100
873,DECK,Deckers Outdoor Corporation,US,stock,100
874,DE,Deere & Company,US,stock,100
875,DEX,Delaware Enhanced Global Dividend,US,stock,100
876,DDF,Delaware Investments Dividend & Income Fund,,,100
877,DKL,Delek Logistics Partners,,,100
878,DK,Delek US Holdings,,,100
879,DLPH,Delphi Automotive plc,US,stock,100
880,DAL,Delta Air Lines,,,100
881,DEL,Deltic Timber Corporation,US,stock,100
882,DLX,Deluxe Corporation,US,stock,100
883,DMD,Demand Media Inc.,US,stock,100
884,DWRE,DEMANDWARE,,,100
885,DNR,Denbury Resources Inc.,US,stock,100
886,DKT,Deutsch Bk Contingent Cap Tr V,US,stock,100
887,DB,Deutsche Bank AG,US,stock,100
888,DTK,Deutsche Bank AG,US,stock,100
889,DXB,Deutsche Bank AG,US,stock,100
890,DVN,Devon Energy Corporation,US,stock,100
891,DV,DeVry Education Group Inc.,US,stock,100
892,DHX,DHI Group,,,100
893,DHT,DHT Holdings,,,100
894,DEO,Diageo plc,US,stock,100
895,DO,Diamond Offshore Drilling,,,100
896,DRII,Diamond Resorts International,,,100
897,DRH,Diamondrock Hospitality Company,US,stock,100
898,DSX,Diana Shipping inc.,US,stock,100
899,DSX^B,Diana Shipping inc.,US,stock,100
900,DSXN,Diana Shipping inc.,US,stock,100
901,DKS,Dick&#39;s Sporting Goods Inc,US,stock,100
902,DBD,Diebold,,,100
903,DLR,Digital Realty Trust,,,100
904,DLR^E,Digital Realty Trust,,,100
905,DLR^F,Digital Realty Trust,,,100
906,DLR^G,Digital Realty Trust,,,100
907,DLR^H,Digital Realty Trust,,,100
908,DLR^I,Digital Realty Trust,,,100
909,DGI,DigitalGlobe,,,100
910,DDS,Dillard&#39;s,,,100
911,DDT,Dillard&#39;s,,,100
912,DIN,DineEquity,,,100
913,DPLO,Diplomat Pharmacy,,,100
914,DFS,Discover Financial Services,US,stock,100
915,DFS^B,Discover Financial Services,US,stock,100
916,DRA,Diversified Real Asset Income Fund,US,stock,100
917,DNI,Dividend and Income Fund,US,stock,100
918,DLB,Dolby Laboratories,US,stock,100
919,DG,Dollar General Corporation,US,stock,100
920,DDC,Dominion Diamond Corporation,US,stock,100
921,DM,Dominion Midstream Partners,,,100
922,D,Dominion Resources,,,100
923,DCUA,Dominion Resources,,,100
924,DCUB,Dominion Resources,,,100
925,DCUC,Dominion Resources,,,100
926,DPZ,Domino&#39;s Pizza Inc,US,stock,100
927,UFS,Domtar Corporation,US,stock,100
928,DCI,Donaldson Company,,,100
929,LPG,Dorian LPG Ltd.,US,stock,100
930,DSL,DoubleLine Income Solutions Fund,US,stock,100
931,DBL,DoubleLine Opportunistic Credit Fund,US,stock,100
932,PLOW,Douglas Dynamics,,,100
933,DEI,Douglas Emmett,,,100
934,DOV,Dover Corporation,US,stock,100
935,DDE,Dover Downs Gaming & Entertainment Inc,US,stock,100
936,DVD,Dover Motorsports,,,100
937,DOW,Dow Chemical Company (The),US,stock,100
938,DPS,Dr Pepper Snapple Group,,,100
939,RDY,Dr. Reddy&#39;s Laboratories Ltd,US,stock,100
940,DRD,DRDGOLD Limited,US,stock,100
941,DW,Drew Industries Incorporated,US,stock,100
942,DHF,Dreyfus High Yield Strategies Fund,US,stock,100
943,DMB,Dreyfus Municipal Bond Infrastructure Fund,,,100
944,DSM,Dreyfus Strategic Municipal Bond Fund,,,100
945,LEO,Dreyfus Strategic Municipals,,,100
946,DRQ,Dril-Quip,,,100
947,DST,DST Systems,,,100
948,DSW,DSW Inc.,US,stock,100
949,DTE,DTE Energy Company,US,stock,100
950,DTQ,DTE Energy Company,US,stock,100
951,DTZ,DTE Energy Company,US,stock,100
952,DCO,Ducommun Incorporated,US,stock,100
953,DPG,Duff & Phelps Global Utility Income Fund Inc.,US,stock,100
954,DSE,Duff & Phelps Select Energy MLP Fund Inc.,US,stock,100
955,DNP,Duff & Phelps Utilities Income,,,100
956,DTF,Duff & Phelps Utilities Tax-Free Income,,,100
957,DUC,Duff & Phelps Utility & Corporate Bond Trust,,,100
958,DUK,Duke Energy Corporation,US,stock,100
959,DUKH,Duke Energy Corporation,US,stock,100
960,DRE,Duke Realty Corporation,US,stock,100
961,DNB,Dun & Bradstreet Corporation (The),US,stock,100
962,DFT,Dupont Fabros Technology,,,100
963,DFT^A,Dupont Fabros Technology,,,100
964,DFT^B,Dupont Fabros Technology,,,100
965,DHG,DWS High Income Opportunities Fund,,,100
966,DY,Dycom Industries,,,100
967,DLNG,Dynagas LNG Partners LP,US,stock,100
968,DLNG^A,Dynagas LNG Partners LP,US,stock,100
969,DYN,Dynegy Inc.,US,stock,100
970,DYN.WS,Dynegy Inc.,US,stock,100
971,DYN^A,Dynegy Inc.,US,stock,100
972,DX,Dynex Capital,,,100
973,DX^A,Dynex Capital,,,100
974,DX^B,Dynex Capital,,,100
975,DD,E.I. du Pont de Nemours and Company,US,stock,100
976,DD^A,E.I. du Pont de Nemours and Company,US,stock,100
977,DD^B,E.I. du Pont de Nemours and Company,US,stock,100
978,SSP,E.W. Scripps Company (The),US,stock,100
979,EGIF,Eagle Growth and Income Opportunities Fund,US,stock,100
980,EXP,Eagle Materials Inc,US,stock,100
981,ECC           ,Eagle Point Credit Company Inc.,US,stock,100
982,ECCA,Eagle Point Credit Company Inc.,US,stock,100
983,ECCZ,Eagle Point Credit Company Inc.,US,stock,100
984,DEA,Easterly Government Properties,,,100
985,EGP,EastGroup Properties,,,100
986,EMN,Eastman Chemical Company,US,stock,100
987,KODK,Eastman Kodak Company,US,stock,100
988,KODK.WS,Eastman Kodak Company,US,stock,100
989,KODK.WS.A,Eastman Kodak Company,US,stock,100
990,ETN,Eaton Corporation,,,100
991,ETV,Eaton Vance Corporation,US,stock,100
992,ETW,Eaton Vance Corporation,US,stock,100
993,EV,Eaton Vance Corporation,US,stock,100
994,EOI,Eaton Vance Enhance Equity Income Fund,US,stock,100
995,EOS,Eaton Vance Enhanced Equity Income Fund II,US,stock,100
996,EFT,Eaton Vance Floating Rate Income Trust,US,stock,100
997,EFF,Eaton vance Floating-Rate Income Plus Fund,US,stock,100
998,ETX           ,Eaton Vance Municipal Income 2028 Term Trust,US,stock,100
999,EOT,Eaton Vance Municipal Income Trust,US,stock,100
1000,EVN,Eaton Vance Municipal Income Trust,US,stock,100
1001,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,US,stock,100
1002,EFR,Eaton Vance Senior Floating-Rate Fund,US,stock,100
1003,EVF,Eaton Vance Senior Income Trust,US,stock,100
1004,EVG,Eaton Vance Short Diversified Income Fund,US,stock,100
1005,EVT,Eaton Vance Tax Advantaged Dividend Income Fund,US,stock,100
1006,ETO,Eaton Vance Tax-Advantage Global Dividend Opp,US,stock,100
1007,EXD,Eaton Vance Tax-Advantaged Bond,US,stock,100
1008,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,US,stock,100
1009,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,US,stock,100
1010,ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,US,stock,100
1011,EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,US,stock,100
1012,ECT,ECA Marcellus Trust I,US,stock,100
1013,ECR,Eclipse Resources Corporation,US,stock,100
1014,ECL,Ecolab Inc.,US,stock,100
1015,DANG,E-Commerce China Dangdang Inc.,US,stock,100
1016,EC,Ecopetrol S.A.,US,stock,100
1017,EIX,Edison International,US,stock,100
1018,EDR,Education Realty Trust Inc.,US,stock,100
1019,EW,Edwards Lifesciences Corporation,US,stock,100
1020,EHIC,eHi Car Services Limited,US,stock,100
1021,EJ,E-House (China) Holdings Limited,US,stock,100
1022,EP^C,El Paso Corporation,US,stock,100
